SpecID,LabelBinomial,Measure,MeasureNo,Value,Date,Side
MCZ_22207,Erinaceus_europaeus_europaeus,15_ML,1,41.27,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,16_MTR,1,21.85,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,17_CorP,1,19.13,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,18_ConY,1,13.29,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,19_CorCon,1,13.22,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,15_ML,2,41.29,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,16_MTR,2,21.85,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,17_CorP,2,19.18,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,18_ConY,2,13.29,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,19_CorCon,2,13.14,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,15_ML,3,41.31,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,16_MTR,3,21.86,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,17_CorP,3,19.2,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,18_ConY,3,13.31,30/04/2013,right
MCZ_22207,Erinaceus_europaeus_europaeus,19_CorCon,3,13.15,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,15_ML,1,35.06,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,16_MTR,1,20.53,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,17_CorP,1,14.98,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,18_ConY,1,9.9,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,19_CorCon,1,11.25,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,15_ML,2,35.08,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,16_MTR,2,20.54,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,17_CorP,2,14.96,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,18_ConY,2,9.89,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,19_CorCon,2,11.27,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,15_ML,3,35.08,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,16_MTR,3,20.53,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,17_CorP,3,14.93,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,18_ConY,3,9.9,30/04/2013,right
MCZ_22204,Erinaceus_europaeus_europaeus,19_CorCon,3,11.24,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,15_ML,1,34.65,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,16_MTR,1,18.73,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,17_CorP,1,16.17,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,18_ConY,1,12.39,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,19_CorCon,1,10.91,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,15_ML,2,34.75,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,16_MTR,2,18.75,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,17_CorP,2,16.15,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,18_ConY,2,12.32,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,19_CorCon,2,10.82,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,15_ML,3,34.78,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,16_MTR,3,18.73,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,17_CorP,3,16.15,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,18_ConY,3,12.36,30/04/2013,right
MCZ_5187,Hemiechinus_auritus_collaris,19_CorCon,3,10.83,30/04/2013,right
MCZ_18,Neomys_fodiens,15_ML,1,10.55,30/04/2013,right
MCZ_18,Neomys_fodiens,16_MTR,1,6.22,30/04/2013,right
MCZ_18,Neomys_fodiens,17_CorP,1,4.48,30/04/2013,right
MCZ_18,Neomys_fodiens,18_ConY,1,3.34,30/04/2013,right
MCZ_18,Neomys_fodiens,19_CorCon,1,3.66,30/04/2013,right
MCZ_18,Neomys_fodiens,15_ML,2,10.62,30/04/2013,right
MCZ_18,Neomys_fodiens,16_MTR,2,6.23,30/04/2013,right
MCZ_18,Neomys_fodiens,17_CorP,2,4.47,30/04/2013,right
MCZ_18,Neomys_fodiens,18_ConY,2,3.36,30/04/2013,right
MCZ_18,Neomys_fodiens,19_CorCon,2,3.63,30/04/2013,right
MCZ_18,Neomys_fodiens,15_ML,3,10.55,30/04/2013,right
MCZ_18,Neomys_fodiens,16_MTR,3,6.31,30/04/2013,right
MCZ_18,Neomys_fodiens,17_CorP,3,4.51,30/04/2013,right
MCZ_18,Neomys_fodiens,18_ConY,3,3.35,30/04/2013,right
MCZ_18,Neomys_fodiens,19_CorCon,3,3.67,30/04/2013,right
MCZ_3286,Neomys_fodiens,15_ML,1,10.42,30/04/2013,right
MCZ_3286,Neomys_fodiens,16_MTR,1,6.34,30/04/2013,right
MCZ_3286,Neomys_fodiens,17_CorP,1,4.46,30/04/2013,right
MCZ_3286,Neomys_fodiens,18_ConY,1,3.2,30/04/2013,right
MCZ_3286,Neomys_fodiens,19_CorCon,1,3.65,30/04/2013,right
MCZ_3286,Neomys_fodiens,15_ML,2,10.42,30/04/2013,right
MCZ_3286,Neomys_fodiens,16_MTR,2,6.34,30/04/2013,right
MCZ_3286,Neomys_fodiens,17_CorP,2,4.48,30/04/2013,right
MCZ_3286,Neomys_fodiens,18_ConY,2,3.22,30/04/2013,right
MCZ_3286,Neomys_fodiens,19_CorCon,2,3.66,30/04/2013,right
MCZ_3286,Neomys_fodiens,15_ML,3,10.42,30/04/2013,right
MCZ_3286,Neomys_fodiens,16_MTR,3,6.37,30/04/2013,right
MCZ_3286,Neomys_fodiens,17_CorP,3,4.48,30/04/2013,right
MCZ_3286,Neomys_fodiens,18_ConY,3,3.21,30/04/2013,right
MCZ_3286,Neomys_fodiens,19_CorCon,3,3.68,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,15_ML,1,11.25,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,16_MTR,1,6.83,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,17_CorP,1,5.18,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,18_ConY,1,3.86,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,19_CorCon,1,4.26,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,15_ML,2,11.26,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,16_MTR,2,6.83,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,17_CorP,2,5.18,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,18_ConY,2,3.81,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,19_CorCon,2,4.29,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,15_ML,3,11.27,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,16_MTR,3,6.81,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,17_CorP,3,5.2,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,18_ConY,3,3.82,30/04/2013,right
MCZ_32782,Neomys_fodiens_leptodactylus,19_CorCon,3,4.27,30/04/2013,right
MCZ_34970,Chimarrogale_himalayica_platycephala,15_ML,1,14.07,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,16_MTR,1,8.61,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,17_CorP,1,6.55,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,18_ConY,1,4.98,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,19_CorCon,1,5.39,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,15_ML,2,14.07,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,16_MTR,2,8.65,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,17_CorP,2,6.59,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,18_ConY,2,5,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,19_CorCon,2,5.39,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,15_ML,3,14.06,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,16_MTR,3,8.56,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,17_CorP,3,6.59,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,18_ConY,3,5,30/04/2013,left
MCZ_34970,Chimarrogale_himalayica_platycephala,19_CorCon,3,5.42,30/04/2013,left
MCZ_64793,Sorex_palustris_albibarbis,15_ML,1,9.99,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,16_MTR,1,5.16,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,17_CorP,1,4.91,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,18_ConY,1,3.28,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,19_CorCon,1,4.22,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,15_ML,2,9.97,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,16_MTR,2,5.16,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,17_CorP,2,4.91,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,18_ConY,2,3.32,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,19_CorCon,2,4.24,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,15_ML,3,9.98,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,16_MTR,3,5.12,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,17_CorP,3,4.92,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,18_ConY,3,3.33,30/04/2013,right
MCZ_64793,Sorex_palustris_albibarbis,19_CorCon,3,4.27,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,15_ML,1,9.82,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,16_MTR,1,5.32,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,17_CorP,1,4.71,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,18_ConY,1,3.1,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,19_CorCon,1,4.21,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,15_ML,2,9.9,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,16_MTR,2,5.34,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,17_CorP,2,4.71,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,18_ConY,2,3.13,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,19_CorCon,2,4.21,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,15_ML,3,9.89,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,16_MTR,3,5.32,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,17_CorP,3,4.71,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,18_ConY,3,3.1,30/04/2013,right
MCZ_67217,Sorex_palustris_albibarbis,19_CorCon,3,4.19,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,15_ML,1,10.11,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,16_MTR,1,5.49,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,17_CorP,1,4.83,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,18_ConY,1,2.97,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,19_CorCon,1,4.16,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,15_ML,2,10.14,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,16_MTR,2,5.5,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,17_CorP,2,4.84,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,18_ConY,2,3.02,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,19_CorCon,2,4.17,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,15_ML,3,10.1,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,16_MTR,3,5.51,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,17_CorP,3,4.84,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,18_ConY,3,3.05,30/04/2013,right
MCZ_64784,Sorex_palustris_albibarbis,19_CorCon,3,4.17,30/04/2013,right
MCZ_34895,Neomys_milleri,15_ML,1,10.83,01/05/2013,right
MCZ_34895,Neomys_milleri,16_MTR,1,6.68,01/05/2013,right
MCZ_34895,Neomys_milleri,17_CorP,1,4.62,01/05/2013,right
MCZ_34895,Neomys_milleri,18_ConY,1,3.1,01/05/2013,right
MCZ_34895,Neomys_milleri,19_CorCon,1,3.57,01/05/2013,right
MCZ_34895,Neomys_milleri,15_ML,2,10.81,01/05/2013,right
MCZ_34895,Neomys_milleri,16_MTR,2,6.66,01/05/2013,right
MCZ_34895,Neomys_milleri,17_CorP,2,4.62,01/05/2013,right
MCZ_34895,Neomys_milleri,18_ConY,2,3.09,01/05/2013,right
MCZ_34895,Neomys_milleri,19_CorCon,2,3.61,01/05/2013,right
MCZ_34895,Neomys_milleri,15_ML,3,10.85,01/05/2013,right
MCZ_34895,Neomys_milleri,16_MTR,3,6.65,01/05/2013,right
MCZ_34895,Neomys_milleri,17_CorP,3,4.64,01/05/2013,right
MCZ_34895,Neomys_milleri,18_ConY,3,3.09,01/05/2013,right
MCZ_34895,Neomys_milleri,19_CorCon,3,3.67,01/05/2013,right
MCZ_34894,Neomys_milleri,15_ML,1,10.63,01/05/2013,right
MCZ_34894,Neomys_milleri,16_MTR,1,6.4,01/05/2013,right
MCZ_34894,Neomys_milleri,17_CorP,1,4.43,01/05/2013,right
MCZ_34894,Neomys_milleri,18_ConY,1,3.03,01/05/2013,right
MCZ_34894,Neomys_milleri,19_CorCon,1,3.38,01/05/2013,right
MCZ_34894,Neomys_milleri,15_ML,2,10.66,01/05/2013,right
MCZ_34894,Neomys_milleri,16_MTR,2,6.37,01/05/2013,right
MCZ_34894,Neomys_milleri,17_CorP,2,4.43,01/05/2013,right
MCZ_34894,Neomys_milleri,18_ConY,2,3.06,01/05/2013,right
MCZ_34894,Neomys_milleri,19_CorCon,2,3.49,01/05/2013,right
MCZ_34894,Neomys_milleri,15_ML,3,10.63,01/05/2013,right
MCZ_34894,Neomys_milleri,16_MTR,3,6.41,01/05/2013,right
MCZ_34894,Neomys_milleri,17_CorP,3,4.42,01/05/2013,right
MCZ_34894,Neomys_milleri,18_ConY,3,3.04,01/05/2013,right
MCZ_34894,Neomys_milleri,19_CorCon,3,3.54,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,15_ML,1,12.84,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,16_MTR,1,7.04,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,17_CorP,1,5.56,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,18_ConY,1,3.87,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,19_CorCon,1,5.12,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,15_ML,2,12.82,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,16_MTR,2,7.06,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,17_CorP,2,5.56,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,18_ConY,2,3.87,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,19_CorCon,2,5.09,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,15_ML,3,12.79,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,16_MTR,3,7.07,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,17_CorP,3,5.55,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,18_ConY,3,3.86,01/05/2013,right
MCZ_43746,Crocidura_fumosa_johnstoni,19_CorCon,3,5.09,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,15_ML,1,12.21,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,16_MTR,1,6.87,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,17_CorP,1,5.38,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,18_ConY,1,3.63,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,19_CorCon,1,4.75,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,15_ML,2,12.22,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,16_MTR,2,6.71,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,17_CorP,2,5.38,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,18_ConY,2,3.6,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,19_CorCon,2,4.89,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,15_ML,3,12.23,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,16_MTR,3,6.75,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,17_CorP,3,5.39,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,18_ConY,3,3.61,01/05/2013,right
MCZ_43745,Crocidura_fumosa_johnstoni,19_CorCon,3,4.84,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,15_ML,1,12.68,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,16_MTR,1,7.02,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,17_CorP,1,5.58,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,18_ConY,1,3.98,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,19_CorCon,1,5.03,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,15_ML,2,12.68,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,16_MTR,2,7.04,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,17_CorP,2,5.56,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,18_ConY,2,3.97,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,19_CorCon,2,5.03,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,15_ML,3,12.68,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,16_MTR,3,7.01,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,17_CorP,3,5.53,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,18_ConY,3,4,01/05/2013,right
MCZ_43750,Crocidura_fumosa_johnstoni,19_CorCon,3,5.04,01/05/2013,right
MCZ_4836,Scapanus_latimanus,15_ML,1,22.45,01/05/2013,right
MCZ_4836,Scapanus_latimanus,16_MTR,1,12.46,01/05/2013,right
MCZ_4836,Scapanus_latimanus,17_CorP,1,7.53,01/05/2013,right
MCZ_4836,Scapanus_latimanus,18_ConY,1,6.78,01/05/2013,right
MCZ_4836,Scapanus_latimanus,19_CorCon,1,6.33,01/05/2013,right
MCZ_4836,Scapanus_latimanus,15_ML,2,22.49,01/05/2013,right
MCZ_4836,Scapanus_latimanus,16_MTR,2,12.44,01/05/2013,right
MCZ_4836,Scapanus_latimanus,17_CorP,2,7.48,01/05/2013,right
MCZ_4836,Scapanus_latimanus,18_ConY,2,6.77,01/05/2013,right
MCZ_4836,Scapanus_latimanus,19_CorCon,2,6.39,01/05/2013,right
MCZ_4836,Scapanus_latimanus,15_ML,3,22.44,01/05/2013,right
MCZ_4836,Scapanus_latimanus,16_MTR,3,12.43,01/05/2013,right
MCZ_4836,Scapanus_latimanus,17_CorP,3,7.49,01/05/2013,right
MCZ_4836,Scapanus_latimanus,18_ConY,3,6.74,01/05/2013,right
MCZ_4836,Scapanus_latimanus,19_CorCon,3,6.42,01/05/2013,right
MCZ_9149,Scapanus_latimanus,15_ML,1,23.73,01/05/2013,right
MCZ_9149,Scapanus_latimanus,16_MTR,1,13.11,01/05/2013,right
MCZ_9149,Scapanus_latimanus,17_CorP,1,7.97,01/05/2013,right
MCZ_9149,Scapanus_latimanus,18_ConY,1,6.85,01/05/2013,right
MCZ_9149,Scapanus_latimanus,19_CorCon,1,6.83,01/05/2013,right
MCZ_9149,Scapanus_latimanus,15_ML,2,23.71,01/05/2013,right
MCZ_9149,Scapanus_latimanus,16_MTR,2,13.07,01/05/2013,right
MCZ_9149,Scapanus_latimanus,17_CorP,2,8.01,01/05/2013,right
MCZ_9149,Scapanus_latimanus,18_ConY,2,6.85,01/05/2013,right
MCZ_9149,Scapanus_latimanus,19_CorCon,2,6.86,01/05/2013,right
MCZ_9149,Scapanus_latimanus,15_ML,3,23.7,01/05/2013,right
MCZ_9149,Scapanus_latimanus,16_MTR,3,13.1,01/05/2013,right
MCZ_9149,Scapanus_latimanus,17_CorP,3,8.01,01/05/2013,right
MCZ_9149,Scapanus_latimanus,18_ConY,3,6.8,01/05/2013,right
MCZ_9149,Scapanus_latimanus,19_CorCon,3,6.89,01/05/2013,right
MCZ_79,Scapanus_latimanus,15_ML,1,24.78,01/05/2013,right
MCZ_79,Scapanus_latimanus,16_MTR,1,13.28,01/05/2013,right
MCZ_79,Scapanus_latimanus,17_CorP,1,7.95,01/05/2013,right
MCZ_79,Scapanus_latimanus,18_ConY,1,6.51,01/05/2013,right
MCZ_79,Scapanus_latimanus,19_CorCon,1,7.2,01/05/2013,right
MCZ_79,Scapanus_latimanus,15_ML,2,24.61,01/05/2013,right
MCZ_79,Scapanus_latimanus,16_MTR,2,13.29,01/05/2013,right
MCZ_79,Scapanus_latimanus,17_CorP,2,7.99,01/05/2013,right
MCZ_79,Scapanus_latimanus,18_ConY,2,6.5,01/05/2013,right
MCZ_79,Scapanus_latimanus,19_CorCon,2,7.18,01/05/2013,right
MCZ_79,Scapanus_latimanus,15_ML,3,24.58,01/05/2013,right
MCZ_79,Scapanus_latimanus,16_MTR,3,13.3,01/05/2013,right
MCZ_79,Scapanus_latimanus,17_CorP,3,7.98,01/05/2013,right
MCZ_79,Scapanus_latimanus,18_ConY,3,6.55,01/05/2013,right
MCZ_79,Scapanus_latimanus,19_CorCon,3,7.21,01/05/2013,right
MCZ_28159,Notoryctes_typhlops,15_ML,1,16.37,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,16_MTR,1,9.31,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,17_CorP,1,3.45,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,18_ConY,1,3.46,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,19_CorCon,1,3.46,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,15_ML,2,16.43,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,16_MTR,2,9.31,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,17_CorP,2,3.47,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,18_ConY,2,3.44,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,19_CorCon,2,3.44,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,15_ML,3,16.44,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,16_MTR,3,9.31,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,17_CorP,3,3.47,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,18_ConY,3,3.45,02/05/2013,right
MCZ_28159,Notoryctes_typhlops,19_CorCon,3,3.4,02/05/2013,right
MCZ_45033,Microgale_pusilla,15_ML,1,10.98,02/05/2013,right
MCZ_45033,Microgale_pusilla,16_MTR,1,6.71,02/05/2013,right
MCZ_45033,Microgale_pusilla,17_CorP,1,3.75,02/05/2013,right
MCZ_45033,Microgale_pusilla,18_ConY,1,2.47,02/05/2013,right
MCZ_45033,Microgale_pusilla,19_CorCon,1,2.98,02/05/2013,right
MCZ_45033,Microgale_pusilla,15_ML,2,10.99,02/05/2013,right
MCZ_45033,Microgale_pusilla,16_MTR,2,6.75,02/05/2013,right
MCZ_45033,Microgale_pusilla,17_CorP,2,3.74,02/05/2013,right
MCZ_45033,Microgale_pusilla,18_ConY,2,2.54,02/05/2013,right
MCZ_45033,Microgale_pusilla,19_CorCon,2,3,02/05/2013,right
MCZ_45033,Microgale_pusilla,15_ML,3,10.98,02/05/2013,right
MCZ_45033,Microgale_pusilla,16_MTR,3,6.73,02/05/2013,right
MCZ_45033,Microgale_pusilla,17_CorP,3,3.72,02/05/2013,right
MCZ_45033,Microgale_pusilla,18_ConY,3,2.53,02/05/2013,right
MCZ_45033,Microgale_pusilla,19_CorCon,3,2.95,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,15_ML,1,32.64,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,16_MTR,1,17.01,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,17_CorP,1,15,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,18_ConY,1,11.36,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,19_CorCon,1,10.29,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,15_ML,2,32.64,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,16_MTR,2,17.03,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,17_CorP,2,14.98,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,18_ConY,2,11.36,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,19_CorCon,2,10.37,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,15_ML,3,32.65,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,16_MTR,3,17.06,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,17_CorP,3,14.98,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,18_ConY,3,11.35,02/05/2013,right
MCZ_56806,Erinaceus_albiventris_albiventris,19_CorCon,3,10.43,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,15_ML,1,35.38,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,16_MTR,1,17.3,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,17_CorP,1,17.94,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,18_ConY,1,12.58,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,19_CorCon,1,11.24,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,15_ML,2,35.31,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,16_MTR,2,17.33,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,17_CorP,2,17.96,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,18_ConY,2,12.56,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,19_CorCon,2,11.2,02/05/2013,right
MCZ_22986,Erinaceus_albiventris_albiventris,15_ML,3,35.36,02/05/2013,right
